"","Team","Value","Squad size","Date"
"1","Liverpool FC","€437.45m",37,"2016-07-01"
"2","Manchester City","€526.65m",27,"2016-07-01"
"3","Chelsea FC","€528.55m",39,"2016-07-01"
"4","Manchester United","€439.75m",33,"2016-07-01"
"5","Tottenham Hotspur","€377.85m",27,"2016-07-01"
"6","Arsenal FC","€495.25m",34,"2016-07-01"
"7","Everton FC","€243.25m",28,"2016-07-01"
"8","Leicester City","€157.50m",26,"2016-07-01"
"9","Wolverhampton Wanderers","€21.30m",26,"2016-07-01"
"10","Aston Villa","€112.20m",31,"2016-07-01"
"11","West Ham United","€169.78m",27,"2016-07-01"
"12","Newcastle United","€195.00m",35,"2016-07-01"
"13","Southampton FC","€177.25m",26,"2016-07-01"
"14","Brighton & Hove Albion","€33.50m",25,"2016-07-01"
"15","Fulham FC","€31.05m",24,"2016-07-01"
"16","Crystal Palace","€118.60m",26,"2016-07-01"
"17","Leeds United","€20.95m",19,"2016-07-01"
"18","Sheffield United","€7.10m",23,"2016-07-01"
"19","Burnley FC","€47.60m",24,"2016-07-01"
"20","West Bromwich Albion","€88.10m",21,"2016-07-01"
