"","Team","Value","Squad size","Date"
"1","Hull City","€45.25m",24,"2013-07-15"
"2","Ipswich Town","€10.50m",19,"2013-07-15"
"3","Blackpool FC","€16.80m",18,"2013-07-15"
"4","Sunderland AFC","€102.60m",25,"2013-07-15"
"5","Shrewsbury Town","€2.68m",17,"2013-07-15"
"6","Charlton Athletic","€8.75m",21,"2013-07-15"
"7","Fleetwood Town","€3.53m",27,"2013-07-15"
"8","Milton Keynes Dons","€4.73m",19,"2013-07-15"
"9","Oxford United","€2.30m",21,"2013-07-15"
"10","Wigan Athletic","€56.95m",22,"2013-07-15"
"11","Swindon Town","€2.93m",25,"2013-07-15"
"12","Doncaster Rovers","€5.40m",21,"2013-07-15"
"13","Portsmouth FC","€3.08m",19,"2013-07-15"
"14","Burton Albion","€2.76m",20,"2013-07-15"
"15","Gillingham FC","€2.73m",25,"2013-07-15"
"16","Bristol Rovers","€2.48m",23,"2013-07-15"
"17","Plymouth Argyle","€2.28m",20,"2013-07-15"
"18","Northampton Town","€2.95m",17,"2013-07-15"
"19","Lincoln City","€525Th.",18,"2013-07-15"
"20","Peterborough United","€8.25m",25,"2013-07-15"
"21","Rochdale AFC","€1.50m",24,"2013-07-15"
"22","Crewe Alexandra","€2.18m",24,"2013-07-15"
"23","AFC Wimbledon","€1.95m",20,"2013-07-15"
"24","Accrington Stanley","€2.40m",18,"2013-07-15"
