"Team","Value","Squad size","Date"
"Salford City","£698Th.",21,"2016-12-01"
"Southend United","£4.32m",25,"2016-12-01"
"Bolton Wanderers","£14.11m",24,"2016-12-01"
"Oldham Athletic","£3.98m",23,"2016-12-01"
"Tranmere Rovers","£1.31m",25,"2016-12-01"
"Morecambe FC","£2.07m",21,"2016-12-01"
"Grimsby Town","£2.45m",27,"2016-12-01"
"Colchester United","£2.90m",27,"2016-12-01"
"Leyton Orient","£5.15m",25,"2016-12-01"
"Mansfield Town","£2.52m",24,"2016-12-01"
"Bradford City","£5.56m",24,"2016-12-01"
"Scunthorpe United","£4.66m",24,"2016-12-01"
"Barrow AFC","£765Th.",26,"2016-12-01"
"Port Vale FC","£4.84m",30,"2016-12-01"
"Cheltenham Town","£1.35m",23,"2016-12-01"
"Exeter City","£3.71m",31,"2016-12-01"
"Carlisle United","£2.57m",21,"2016-12-01"
"Crawley Town","£2.86m",26,"2016-12-01"
"Newport County","£2.05m",28,"2016-12-01"
"Walsall FC","£3.26m",26,"2016-12-01"
"Forest Green Rovers","£1.94m",24,"2016-12-01"
"Stevenage FC","£2.34m",27,"2016-12-01"
"Cambridge United","£2.75m",26,"2016-12-01"
"Harrogate Town","£3.11m",48,"2016-12-01"
