"Team","Value","Squad size","Date"
"Liverpool FC","£319.73m",30,"2015-07-15"
"Manchester City","£399.56m",25,"2015-07-15"
"Chelsea FC","£528.08m",35,"2015-07-15"
"Manchester United","£407.03m",30,"2015-07-15"
"Tottenham Hotspur","£272.34m",30,"2015-07-15"
"Arsenal FC","£378.90m",29,"2015-07-15"
"Everton FC","£162.90m",25,"2015-07-15"
"Leicester City","£70.65m",24,"2015-07-15"
"Wolverhampton Wanderers","£17.19m",31,"2015-07-15"
"Aston Villa","£98.33m",28,"2015-07-15"
"West Ham United","£130.05m",26,"2015-07-15"
"Newcastle United","£126.45m",31,"2015-07-15"
"Brighton & Hove Albion","£19.53m",27,"2015-07-15"
"Southampton FC","£146.03m",24,"2015-07-15"
"Crystal Palace","£95.85m",29,"2015-07-15"
"Fulham FC","£35.24m",32,"2015-07-15"
"Leeds United","£19.42m",25,"2015-07-15"
"Sheffield United","£8.60m",28,"2015-07-15"
"Burnley FC","£36.05m",25,"2015-07-15"
"West Bromwich Albion","£67.05m",20,"2015-07-15"
