"Team","Value","Squad size","Date"
"Liverpool FC","£247.73m",25,"2011-01-01"
"Manchester City","£321.57m",27,"2011-01-01"
"Chelsea FC","£325.80m",23,"2011-01-01"
"Manchester United","£332.55m",29,"2011-01-01"
"Tottenham Hotspur","£263.48m",29,"2011-01-01"
"Arsenal FC","£268.20m",24,"2011-01-01"
"Everton FC","£158.76m",22,"2011-01-01"
"Leicester City","£33.17m",32,"2011-01-01"
"Wolverhampton Wanderers","£63.90m",25,"2011-01-01"
"Aston Villa","£127.94m",26,"2011-01-01"
"West Ham United","£104.99m",30,"2011-01-01"
"Newcastle United","£70.99m",27,"2011-01-01"
"Brighton & Hove Albion","£6.19m",28,"2011-01-01"
"Southampton FC","£13.50m",27,"2011-01-01"
"Fulham FC","£90.23m",28,"2011-01-01"
"Crystal Palace","£13.64m",28,"2011-01-01"
"Leeds United","£23.20m",28,"2011-01-01"
"Sheffield United","£24.80m",27,"2011-01-01"
"Burnley FC","£30.04m",28,"2011-01-01"
"West Bromwich Albion","£61.88m",25,"2011-01-01"
