"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.02bn",30,"2020-09-15"
"2","Manchester City","€1.04bn",31,"2020-09-15"
"3","Chelsea FC","€930.50m",36,"2020-09-15"
"4","Manchester United","€802.10m",31,"2020-09-15"
"5","Tottenham Hotspur","€721.55m",28,"2020-09-15"
"6","Arsenal FC","€651.35m",32,"2020-09-15"
"7","Everton FC","€491.05m",32,"2020-09-15"
"8","Leicester City","€438.30m",30,"2020-09-15"
"9","Wolverhampton Wanderers","€335.80m",25,"2020-09-15"
"10","Aston Villa","€248.30m",27,"2020-09-15"
"11","West Ham United","€290.65m",24,"2020-09-15"
"12","Newcastle United","€272.15m",33,"2020-09-15"
"13","Southampton FC","€211.20m",29,"2020-09-15"
"14","Brighton & Hove Albion","€198.85m",31,"2020-09-15"
"15","Fulham FC","€158.85m",29,"2020-09-15"
"16","Crystal Palace","€202.90m",29,"2020-09-15"
"17","Leeds United","€127.95m",31,"2020-09-15"
"18","Sheffield United","€154.15m",31,"2020-09-15"
"19","Burnley FC","€149.78m",24,"2020-09-15"
"20","West Bromwich Albion","€77.65m",25,"2020-09-15"
