"Team","Value","Squad size","Date"
"Salford City","£698Th.",19,"2017-06-15"
"Southend United","£4.52m",24,"2017-06-15"
"Bolton Wanderers","£10.60m",25,"2017-06-15"
"Oldham Athletic","£3.17m",22,"2017-06-15"
"Tranmere Rovers","£1.64m",30,"2017-06-15"
"Morecambe FC","£1.73m",18,"2017-06-15"
"Grimsby Town","£2.63m",27,"2017-06-15"
"Colchester United","£3.58m",28,"2017-06-15"
"Leyton Orient","£4.19m",29,"2017-06-15"
"Mansfield Town","£2.34m",23,"2017-06-15"
"Bradford City","£4.12m",22,"2017-06-15"
"Scunthorpe United","£5.00m",28,"2017-06-15"
"Barrow AFC","£518Th.",21,"2017-06-15"
"Port Vale FC","£4.16m",30,"2017-06-15"
"Cheltenham Town","£1.58m",23,"2017-06-15"
"Exeter City","£3.67m",30,"2017-06-15"
"Carlisle United","£2.63m",24,"2017-06-15"
"Crawley Town","£2.77m",23,"2017-06-15"
"Newport County","£2.14m",29,"2017-06-15"
"Walsall FC","£3.04m",23,"2017-06-15"
"Forest Green Rovers","£1.71m",25,"2017-06-15"
"Stevenage FC","£2.23m",24,"2017-06-15"
"Cambridge United","£2.66m",24,"2017-06-15"
"Harrogate Town","£1.26m",30,"2017-06-15"
