"Team","Value","Squad size","Date"
"Liverpool FC","£334.98m",28,"2017-05-01"
"Manchester City","£472.73m",25,"2017-05-01"
"Chelsea FC","£463.50m",25,"2017-05-01"
"Manchester United","£419.40m",24,"2017-05-01"
"Tottenham Hotspur","£386.10m",24,"2017-05-01"
"Arsenal FC","£443.25m",28,"2017-05-01"
"Everton FC","£226.89m",26,"2017-05-01"
"Leicester City","£184.77m",25,"2017-05-01"
"Wolverhampton Wanderers","£47.57m",30,"2017-05-01"
"Aston Villa","£75.15m",26,"2017-05-01"
"West Ham United","£188.51m",28,"2017-05-01"
"Newcastle United","£113.63m",28,"2017-05-01"
"Brighton & Hove Albion","£45.18m",28,"2017-05-01"
"Southampton FC","£207.45m",30,"2017-05-01"
"Crystal Palace","£167.85m",27,"2017-05-01"
"Fulham FC","£49.10m",23,"2017-05-01"
"Leeds United","£37.17m",26,"2017-05-01"
"Sheffield United","£7.65m",26,"2017-05-01"
"Burnley FC","£76.50m",23,"2017-05-01"
"West Bromwich Albion","£86.04m",20,"2017-05-01"
