"Team","Value","Squad size","Date"
"Liverpool FC","£253.80m",22,"2014-03-01"
"Manchester City","£405.90m",24,"2014-03-01"
"Chelsea FC","£349.88m",23,"2014-03-01"
"Manchester United","£340.65m",26,"2014-03-01"
"Tottenham Hotspur","£243.90m",24,"2014-03-01"
"Arsenal FC","£333.90m",27,"2014-03-01"
"Everton FC","£154.58m",25,"2014-03-01"
"Leicester City","£26.28m",24,"2014-03-01"
"Wolverhampton Wanderers","£15.28m",26,"2014-03-01"
"Aston Villa","£87.30m",26,"2014-03-01"
"West Ham United","£89.33m",28,"2014-03-01"
"Newcastle United","£128.70m",24,"2014-03-01"
"Brighton & Hove Albion","£19.82m",28,"2014-03-01"
"Southampton FC","£100.58m",21,"2014-03-01"
"Fulham FC","£72.00m",24,"2014-03-01"
"Crystal Palace","£53.10m",28,"2014-03-01"
"Leeds United","£28.08m",29,"2014-03-01"
"Sheffield United","£8.12m",26,"2014-03-01"
"Burnley FC","£21.98m",22,"2014-03-01"
"West Bromwich Albion","£73.13m",25,"2014-03-01"
