"Team","Value","Squad size","Date"
"Salford City","£563Th.",11,"2015-02-15"
"Bolton Wanderers","£27.74m",31,"2015-02-15"
"Oldham Athletic","£5.15m",25,"2015-02-15"
"Barrow AFC","£1.19m",29,"2015-02-15"
"Morecambe FC","£1.78m",22,"2015-02-15"
"Mansfield Town","£1.73m",26,"2015-02-15"
"Tranmere Rovers","£3.49m",25,"2015-02-15"
"Grimsby Town","£923Th.",26,"2015-02-15"
"Leyton Orient","£8.33m",29,"2015-02-15"
"Colchester United","£3.17m",27,"2015-02-15"
"Scunthorpe United","£3.60m",26,"2015-02-15"
"Bradford City","£5.81m",23,"2015-02-15"
"Port Vale FC","£2.86m",26,"2015-02-15"
"Crawley Town","£3.89m",27,"2015-02-15"
"Exeter City","£3.29m",26,"2015-02-15"
"Newport County","£1.24m",24,"2015-02-15"
"Southend United","£2.95m",25,"2015-02-15"
"Cheltenham Town","£1.76m",22,"2015-02-15"
"Cambridge United","£2.03m",28,"2015-02-15"
"Carlisle United","£3.17m",24,"2015-02-15"
"Stevenage FC","£2.03m",27,"2015-02-15"
"Forest Green Rovers","£1.78m",23,"2015-02-15"
"Walsall FC","£2.59m",25,"2015-02-15"
"Harrogate Town","£2.14m",38,"2015-02-15"
