"Team","Value","Squad size","Date"
"Ipswich Town","£15.75m",27,"2016-08-15"
"Hull City","£53.42m",20,"2016-08-15"
"Sunderland AFC","£84.15m",24,"2016-08-15"
"Blackpool FC","£2.99m",25,"2016-08-15"
"Charlton Athletic","£12.65m",29,"2016-08-15"
"Milton Keynes Dons","£6.12m",26,"2016-08-15"
"Portsmouth FC","£3.74m",30,"2016-08-15"
"Fleetwood Town","£3.80m",26,"2016-08-15"
"Shrewsbury Town","£3.94m",23,"2016-08-15"
"Swindon Town","£2.41m",23,"2016-08-15"
"Oxford United","£3.65m",26,"2016-08-15"
"Wigan Athletic","£13.16m",28,"2016-08-15"
"Lincoln City","£675Th.",24,"2016-08-15"
"Doncaster Rovers","£3.08m",26,"2016-08-15"
"Gillingham FC","£4.84m",27,"2016-08-15"
"Bristol Rovers","£2.00m",28,"2016-08-15"
"Plymouth Argyle","£3.49m",22,"2016-08-15"
"Burton Albion","£5.60m",24,"2016-08-15"
"Crewe Alexandra","£1.91m",20,"2016-08-15"
"Northampton Town","£4.77m",25,"2016-08-15"
"Peterborough United","£4.28m",28,"2016-08-15"
"Rochdale AFC","£3.40m",26,"2016-08-15"
"AFC Wimbledon","£2.50m",25,"2016-08-15"
"Accrington Stanley","£2.50m",28,"2016-08-15"
