"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-01-15"
"2","Southend United","€3.75m",24,"2011-01-15"
"3","Bolton Wanderers","€83.25m",26,"2011-01-15"
"4","Oldham Athletic","€3.90m",30,"2011-01-15"
"5","Tranmere Rovers","€3.93m",29,"2011-01-15"
"6","Morecambe FC","€3.93m",26,"2011-01-15"
"7","Grimsby Town","-",NA,"2011-01-15"
"8","Colchester United","€6.00m",26,"2011-01-15"
"9","Leyton Orient","€7.10m",29,"2011-01-15"
"10","Mansfield Town","€1.48m",29,"2011-01-15"
"11","Bradford City","€3.08m",27,"2011-01-15"
"12","Scunthorpe United","€9.85m",29,"2011-01-15"
"13","Barrow AFC","€975Th.",25,"2011-01-15"
"14","Port Vale FC","€2.48m",22,"2011-01-15"
"15","Cheltenham Town","€1.75m",24,"2011-01-15"
"16","Exeter City","€5.23m",33,"2011-01-15"
"17","Carlisle United","€4.88m",24,"2011-01-15"
"18","Crawley Town","€1.95m",31,"2011-01-15"
"19","Newport County","€900Th.",15,"2011-01-15"
"20","Cambridge United","€850Th.",26,"2011-01-15"
"21","Walsall FC","€6.20m",26,"2011-01-15"
"22","Forest Green Rovers","€1.98m",35,"2011-01-15"
"23","Stevenage FC","€3.03m",25,"2011-01-15"
"24","Harrogate Town","€400Th.",18,"2011-01-15"
