"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.85m",34,"2012-08-15"
"Norwich City","£53.73m",28,"2012-08-15"
"Watford FC","£15.73m",32,"2012-08-15"
"Brentford FC","£3.38m",23,"2012-08-15"
"Cardiff City","£22.01m",25,"2012-08-15"
"Bristol City","£12.15m",26,"2012-08-15"
"Swansea City","£60.53m",26,"2012-08-15"
"Stoke City","£75.69m",27,"2012-08-15"
"Reading FC","£28.80m",27,"2012-08-15"
"Blackburn Rovers","£49.14m",28,"2012-08-15"
"Nottingham Forest","£18.79m",24,"2012-08-15"
"Middlesbrough FC","£24.66m",28,"2012-08-15"
"Derby County","£9.16m",24,"2012-08-15"
"Huddersfield Town","£12.96m",26,"2012-08-15"
"Birmingham City","£23.63m",22,"2012-08-15"
"Millwall FC","£12.24m",28,"2012-08-15"
"Sheffield Wednesday","£13.39m",27,"2012-08-15"
"Preston North End","£5.13m",27,"2012-08-15"
"Queens Park Rangers","£80.33m",29,"2012-08-15"
"Barnsley FC","£7.43m",26,"2012-08-15"
"Luton Town","£1.24m",23,"2012-08-15"
"Coventry City","£8.24m",25,"2012-08-15"
"Rotherham United","£4.93m",22,"2012-08-15"
"Wycombe Wanderers","£3.42m",29,"2012-08-15"
