"Team","Value","Squad size","Date"
"Liverpool FC","£212.49m",26,"2012-08-01"
"Manchester City","£448.65m",27,"2012-08-01"
"Chelsea FC","£390.60m",30,"2012-08-01"
"Manchester United","£359.33m",27,"2012-08-01"
"Tottenham Hotspur","£255.60m",26,"2012-08-01"
"Arsenal FC","£322.43m",33,"2012-08-01"
"Everton FC","£126.00m",21,"2012-08-01"
"Leicester City","£27.95m",25,"2012-08-01"
"Wolverhampton Wanderers","£65.52m",27,"2012-08-01"
"Aston Villa","£103.73m",25,"2012-08-01"
"West Ham United","£54.63m",22,"2012-08-01"
"Newcastle United","£134.06m",28,"2012-08-01"
"Brighton & Hove Albion","£17.46m",26,"2012-08-01"
"Southampton FC","£38.97m",26,"2012-08-01"
"Fulham FC","£86.85m",28,"2012-08-01"
"Crystal Palace","£13.66m",26,"2012-08-01"
"Leeds United","£16.43m",26,"2012-08-01"
"Sheffield United","£10.76m",26,"2012-08-01"
"Burnley FC","£16.25m",26,"2012-08-01"
"West Bromwich Albion","£58.50m",25,"2012-08-01"
