"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.70m",27,"2011-02-01"
"2","Norwich City","€15.95m",25,"2011-02-01"
"3","Watford FC","€9.55m",25,"2011-02-01"
"4","Brentford FC","€6.35m",23,"2011-02-01"
"5","Cardiff City","€39.25m",27,"2011-02-01"
"6","Bristol City","€21.40m",28,"2011-02-01"
"7","Swansea City","€20.60m",29,"2011-02-01"
"8","Reading FC","€21.30m",30,"2011-02-01"
"9","Stoke City","€85.50m",25,"2011-02-01"
"10","Blackburn Rovers","€82.00m",25,"2011-02-01"
"11","Nottingham Forest","€29.90m",27,"2011-02-01"
"12","Middlesbrough FC","€37.90m",28,"2011-02-01"
"13","Derby County","€12.70m",29,"2011-02-01"
"14","Huddersfield Town","€11.58m",26,"2011-02-01"
"15","Birmingham City","€92.05m",26,"2011-02-01"
"16","Millwall FC","€11.83m",28,"2011-02-01"
"17","Sheffield Wednesday","€16.35m",25,"2011-02-01"
"18","Preston North End","€20.20m",33,"2011-02-01"
"19","Queens Park Rangers","€40.00m",32,"2011-02-01"
"20","Barnsley FC","€16.15m",28,"2011-02-01"
"21","Luton Town","€2.48m",32,"2011-02-01"
"22","Coventry City","€15.78m",27,"2011-02-01"
"23","Rotherham United","€2.95m",25,"2011-02-01"
"24","Wycombe Wanderers","€4.40m",27,"2011-02-01"
