"","Team","Value","Squad size","Date"
"1","Hull City","€12.43m",24,"2020-09-15"
"2","Ipswich Town","€11.15m",28,"2020-09-15"
"3","Blackpool FC","€6.65m",26,"2020-09-15"
"4","Sunderland AFC","€10.23m",24,"2020-09-15"
"5","Shrewsbury Town","€5.28m",23,"2020-09-15"
"6","Charlton Athletic","€7.95m",20,"2020-09-15"
"7","Fleetwood Town","€4.43m",23,"2020-09-15"
"8","Milton Keynes Dons","€5.60m",24,"2020-09-15"
"9","Oxford United","€5.68m",26,"2020-09-15"
"10","Wigan Athletic","€5.00m",29,"2020-09-15"
"11","Swindon Town","€4.58m",27,"2020-09-15"
"12","Doncaster Rovers","€2.05m",23,"2020-09-15"
"13","Portsmouth FC","€3.70m",24,"2020-09-15"
"14","Burton Albion","€4.20m",27,"2020-09-15"
"15","Gillingham FC","€3.45m",20,"2020-09-15"
"16","Bristol Rovers","€3.55m",30,"2020-09-15"
"17","Plymouth Argyle","€3.38m",25,"2020-09-15"
"18","Northampton Town","€2.90m",25,"2020-09-15"
"19","Lincoln City","€2.98m",23,"2020-09-15"
"20","Peterborough United","€4.13m",32,"2020-09-15"
"21","Rochdale AFC","€2.35m",22,"2020-09-15"
"22","Crewe Alexandra","€2.20m",29,"2020-09-15"
"23","AFC Wimbledon","€1.60m",26,"2020-09-15"
"24","Accrington Stanley","€1.23m",26,"2020-09-15"
