"Team","Value","Squad size","Date"
"AFC Bournemouth","£12.56m",32,"2013-12-15"
"Norwich City","£75.83m",23,"2013-12-15"
"Watford FC","£30.11m",29,"2013-12-15"
"Brentford FC","£6.93m",27,"2013-12-15"
"Cardiff City","£65.70m",26,"2013-12-15"
"Bristol City","£10.04m",28,"2013-12-15"
"Swansea City","£102.83m",23,"2013-12-15"
"Stoke City","£83.70m",24,"2013-12-15"
"Reading FC","£35.82m",26,"2013-12-15"
"Blackburn Rovers","£38.30m",31,"2013-12-15"
"Nottingham Forest","£32.67m",28,"2013-12-15"
"Middlesbrough FC","£21.60m",30,"2013-12-15"
"Derby County","£20.21m",27,"2013-12-15"
"Huddersfield Town","£12.15m",24,"2013-12-15"
"Birmingham City","£14.31m",29,"2013-12-15"
"Millwall FC","£14.72m",25,"2013-12-15"
"Sheffield Wednesday","£17.33m",34,"2013-12-15"
"Preston North End","£5.49m",25,"2013-12-15"
"Queens Park Rangers","£61.07m",28,"2013-12-15"
"Barnsley FC","£14.94m",25,"2013-12-15"
"Luton Town","£1.78m",30,"2013-12-15"
"Coventry City","£6.14m",28,"2013-12-15"
"Rotherham United","£5.96m",26,"2013-12-15"
"Wycombe Wanderers","£2.81m",27,"2013-12-15"
