"Team","Value","Squad size","Date"
"Salford City","£90Th.",4,"2013-11-01"
"Southend United","£2.95m",25,"2013-11-01"
"Bolton Wanderers","£37.08m",25,"2013-11-01"
"Oldham Athletic","£4.48m",26,"2013-11-01"
"Tranmere Rovers","£3.74m",26,"2013-11-01"
"Morecambe FC","£1.96m",22,"2013-11-01"
"Grimsby Town","£1.01m",20,"2013-11-01"
"Colchester United","£3.62m",28,"2013-11-01"
"Leyton Orient","£3.80m",22,"2013-11-01"
"Mansfield Town","£1.26m",30,"2013-11-01"
"Bradford City","£6.73m",24,"2013-11-01"
"Scunthorpe United","£3.74m",26,"2013-11-01"
"Barrow AFC","£518Th.",22,"2013-11-01"
"Port Vale FC","£3.44m",24,"2013-11-01"
"Cheltenham Town","£1.96m",21,"2013-11-01"
"Exeter City","£3.40m",25,"2013-11-01"
"Carlisle United","£3.60m",24,"2013-11-01"
"Crawley Town","£2.93m",23,"2013-11-01"
"Newport County","£1.26m",23,"2013-11-01"
"Walsall FC","£2.93m",26,"2013-11-01"
"Forest Green Rovers","£1.15m",28,"2013-11-01"
"Stevenage FC","£4.23m",27,"2013-11-01"
"Cambridge United","£495Th.",25,"2013-11-01"
"Harrogate Town","£1.55m",34,"2013-11-01"
