"","Team","Value","Squad size","Date"
"1","Liverpool FC","€548.00m",25,"2018-02-15"
"2","Manchester City","€793.50m",23,"2018-02-15"
"3","Chelsea FC","€695.75m",24,"2018-02-15"
"4","Manchester United","€741.50m",27,"2018-02-15"
"5","Tottenham Hotspur","€706.00m",24,"2018-02-15"
"6","Arsenal FC","€492.45m",24,"2018-02-15"
"7","Everton FC","€343.25m",29,"2018-02-15"
"8","Leicester City","€212.00m",23,"2018-02-15"
"9","Wolverhampton Wanderers","€82.55m",25,"2018-02-15"
"10","Aston Villa","€82.75m",29,"2018-02-15"
"11","West Ham United","€218.00m",25,"2018-02-15"
"12","Newcastle United","€157.15m",25,"2018-02-15"
"13","Southampton FC","€235.60m",26,"2018-02-15"
"14","Brighton & Hove Albion","€116.00m",27,"2018-02-15"
"15","Fulham FC","€79.75m",24,"2018-02-15"
"16","Crystal Palace","€191.45m",28,"2018-02-15"
"17","Leeds United","€45.00m",29,"2018-02-15"
"18","Sheffield United","€13.38m",27,"2018-02-15"
"19","Burnley FC","€126.35m",27,"2018-02-15"
"20","West Bromwich Albion","€171.80m",26,"2018-02-15"
