"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.50m",34,"2012-08-15"
"2","Norwich City","€59.70m",28,"2012-08-15"
"3","Watford FC","€17.48m",32,"2012-08-15"
"4","Brentford FC","€3.75m",23,"2012-08-15"
"5","Cardiff City","€24.45m",25,"2012-08-15"
"6","Bristol City","€13.50m",26,"2012-08-15"
"7","Swansea City","€67.25m",26,"2012-08-15"
"8","Reading FC","€32.00m",27,"2012-08-15"
"9","Stoke City","€84.10m",27,"2012-08-15"
"10","Blackburn Rovers","€54.60m",28,"2012-08-15"
"11","Nottingham Forest","€20.88m",24,"2012-08-15"
"12","Middlesbrough FC","€27.40m",28,"2012-08-15"
"13","Derby County","€10.18m",24,"2012-08-15"
"14","Huddersfield Town","€14.40m",26,"2012-08-15"
"15","Birmingham City","€26.25m",22,"2012-08-15"
"16","Millwall FC","€13.60m",28,"2012-08-15"
"17","Sheffield Wednesday","€14.88m",27,"2012-08-15"
"18","Preston North End","€5.70m",27,"2012-08-15"
"19","Queens Park Rangers","€89.25m",29,"2012-08-15"
"20","Barnsley FC","€8.25m",26,"2012-08-15"
"21","Luton Town","€1.38m",23,"2012-08-15"
"22","Coventry City","€9.15m",25,"2012-08-15"
"23","Rotherham United","€5.48m",22,"2012-08-15"
"24","Wycombe Wanderers","€3.80m",29,"2012-08-15"
