"Team","Value","Squad size","Date"
"Ipswich Town","£15.53m",25,"2016-08-01"
"Hull City","£56.72m",22,"2016-08-01"
"Sunderland AFC","£68.40m",21,"2016-08-01"
"Blackpool FC","£2.95m",23,"2016-08-01"
"Charlton Athletic","£9.14m",25,"2016-08-01"
"Milton Keynes Dons","£4.77m",21,"2016-08-01"
"Portsmouth FC","£3.33m",27,"2016-08-01"
"Fleetwood Town","£2.99m",29,"2016-08-01"
"Shrewsbury Town","£3.71m",25,"2016-08-01"
"Swindon Town","£1.96m",18,"2016-08-01"
"Oxford United","£3.67m",26,"2016-08-01"
"Wigan Athletic","£14.69m",30,"2016-08-01"
"Lincoln City","£675Th.",22,"2016-08-01"
"Doncaster Rovers","£3.49m",24,"2016-08-01"
"Gillingham FC","£3.85m",25,"2016-08-01"
"Bristol Rovers","£2.00m",29,"2016-08-01"
"Plymouth Argyle","£3.02m",21,"2016-08-01"
"Burton Albion","£5.72m",23,"2016-08-01"
"Crewe Alexandra","£1.82m",20,"2016-08-01"
"Northampton Town","£4.05m",23,"2016-08-01"
"Peterborough United","£4.48m",29,"2016-08-01"
"Rochdale AFC","£3.11m",24,"2016-08-01"
"AFC Wimbledon","£1.91m",22,"2016-08-01"
"Accrington Stanley","£1.15m",22,"2016-08-01"
