"Team","Value","Squad size","Date"
"Hull City","£49.05m",26,"2013-08-15"
"Ipswich Town","£11.18m",21,"2013-08-15"
"Blackpool FC","£16.31m",20,"2013-08-15"
"Sunderland AFC","£89.19m",23,"2013-08-15"
"Charlton Athletic","£10.22m",22,"2013-08-15"
"Shrewsbury Town","£2.48m",20,"2013-08-15"
"Fleetwood Town","£3.22m",26,"2013-08-15"
"Milton Keynes Dons","£5.04m",22,"2013-08-15"
"Oxford United","£2.36m",25,"2013-08-15"
"Wigan Athletic","£57.56m",25,"2013-08-15"
"Swindon Town","£3.17m",28,"2013-08-15"
"Doncaster Rovers","£6.98m",32,"2013-08-15"
"Portsmouth FC","£2.79m",21,"2013-08-15"
"Burton Albion","£2.62m",21,"2013-08-15"
"Gillingham FC","£2.34m",24,"2013-08-15"
"Bristol Rovers","£2.59m",25,"2013-08-15"
"Northampton Town","£3.35m",24,"2013-08-15"
"Plymouth Argyle","£2.90m",23,"2013-08-15"
"Lincoln City","£540Th.",21,"2013-08-15"
"Peterborough United","£7.47m",24,"2013-08-15"
"Rochdale AFC","£2.05m",27,"2013-08-15"
"Crewe Alexandra","£2.18m",26,"2013-08-15"
"AFC Wimbledon","£2.14m",22,"2013-08-15"
"Accrington Stanley","£1.53m",21,"2013-08-15"
