"Team","Value","Squad size","Date"
"Liverpool FC","£253.80m",22,"2014-04-01"
"Manchester City","£405.90m",24,"2014-04-01"
"Chelsea FC","£349.88m",23,"2014-04-01"
"Manchester United","£340.65m",26,"2014-04-01"
"Tottenham Hotspur","£243.90m",24,"2014-04-01"
"Arsenal FC","£333.45m",27,"2014-04-01"
"Everton FC","£152.78m",24,"2014-04-01"
"Leicester City","£26.28m",25,"2014-04-01"
"Wolverhampton Wanderers","£16.76m",26,"2014-04-01"
"Aston Villa","£89.55m",28,"2014-04-01"
"West Ham United","£87.03m",26,"2014-04-01"
"Newcastle United","£129.38m",25,"2014-04-01"
"Brighton & Hove Albion","£19.89m",27,"2014-04-01"
"Southampton FC","£100.58m",21,"2014-04-01"
"Crystal Palace","£53.55m",28,"2014-04-01"
"Fulham FC","£72.68m",25,"2014-04-01"
"Leeds United","£23.45m",28,"2014-04-01"
"Sheffield United","£8.28m",24,"2014-04-01"
"Burnley FC","£22.61m",23,"2014-04-01"
"West Bromwich Albion","£73.13m",25,"2014-04-01"
