"Team","Value","Squad size","Date"
"AFC Bournemouth","£79.92m",28,"2016-05-15"
"Norwich City","£82.80m",27,"2016-05-15"
"Watford FC","£95.85m",27,"2016-05-15"
"Brentford FC","£19.80m",26,"2016-05-15"
"Stoke City","£122.63m",24,"2016-05-15"
"Bristol City","£18.59m",24,"2016-05-15"
"Nottingham Forest","£35.15m",28,"2016-05-15"
"Swansea City","£103.57m",23,"2016-05-15"
"Blackburn Rovers","£24.77m",25,"2016-05-15"
"Reading FC","£31.23m",23,"2016-05-15"
"Cardiff City","£36.59m",28,"2016-05-15"
"Middlesbrough FC","£52.11m",27,"2016-05-15"
"Huddersfield Town","£13.05m",24,"2016-05-15"
"Birmingham City","£17.89m",30,"2016-05-15"
"Derby County","£48.42m",26,"2016-05-15"
"Millwall FC","£7.02m",24,"2016-05-15"
"Preston North End","£10.13m",24,"2016-05-15"
"Sheffield Wednesday","£39.06m",29,"2016-05-15"
"Queens Park Rangers","£37.08m",29,"2016-05-15"
"Barnsley FC","£3.56m",28,"2016-05-15"
"Luton Town","£4.73m",30,"2016-05-15"
"Coventry City","£7.63m",29,"2016-05-15"
"Rotherham United","£12.17m",29,"2016-05-15"
"Wycombe Wanderers","£2.09m",24,"2016-05-15"
