"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€8.93m",32,"2013-07-01"
"2","Norwich City","€72.50m",23,"2013-07-01"
"3","Watford FC","€7.80m",17,"2013-07-01"
"4","Brentford FC","€4.80m",24,"2013-07-01"
"5","Cardiff City","€36.65m",27,"2013-07-01"
"6","Bristol City","€13.78m",23,"2013-07-01"
"7","Swansea City","€94.00m",25,"2013-07-01"
"8","Reading FC","€46.05m",27,"2013-07-01"
"9","Stoke City","€102.30m",24,"2013-07-01"
"10","Blackburn Rovers","€47.65m",35,"2013-07-01"
"11","Nottingham Forest","€26.10m",28,"2013-07-01"
"12","Middlesbrough FC","€24.70m",30,"2013-07-01"
"13","Derby County","€17.25m",31,"2013-07-01"
"14","Huddersfield Town","€12.33m",26,"2013-07-01"
"15","Birmingham City","€16.00m",26,"2013-07-01"
"16","Millwall FC","€13.10m",26,"2013-07-01"
"17","Sheffield Wednesday","€10.45m",26,"2013-07-01"
"18","Preston North End","€6.43m",25,"2013-07-01"
"19","Queens Park Rangers","€112.30m",28,"2013-07-01"
"20","Barnsley FC","€7.85m",27,"2013-07-01"
"21","Luton Town","€2.58m",34,"2013-07-01"
"22","Coventry City","€6.45m",25,"2013-07-01"
"23","Rotherham United","€6.25m",25,"2013-07-01"
"24","Wycombe Wanderers","€2.85m",26,"2013-07-01"
