"","Team","Value","Squad size","Date"
"1","Salford City","€1.23m",25,"2016-08-01"
"2","Southend United","€3.00m",18,"2016-08-01"
"3","Bolton Wanderers","€10.38m",23,"2016-08-01"
"4","Oldham Athletic","€4.40m",24,"2016-08-01"
"5","Tranmere Rovers","€1.10m",21,"2016-08-01"
"6","Morecambe FC","€1.48m",18,"2016-08-01"
"7","Grimsby Town","€1.90m",22,"2016-08-01"
"8","Colchester United","€2.90m",23,"2016-08-01"
"9","Leyton Orient","€5.58m",25,"2016-08-01"
"10","Mansfield Town","€1.85m",21,"2016-08-01"
"11","Bradford City","€4.85m",22,"2016-08-01"
"12","Scunthorpe United","€4.73m",25,"2016-08-01"
"13","Barrow AFC","€650Th.",19,"2016-08-01"
"14","Port Vale FC","€4.28m",27,"2016-08-01"
"15","Cheltenham Town","€950Th.",19,"2016-08-01"
"16","Exeter City","€3.55m",28,"2016-08-01"
"17","Carlisle United","€2.20m",21,"2016-08-01"
"18","Crawley Town","€2.58m",21,"2016-08-01"
"19","Newport County","€2.20m",23,"2016-08-01"
"20","Cambridge United","€2.20m",23,"2016-08-01"
"21","Walsall FC","€2.83m",21,"2016-08-01"
"22","Forest Green Rovers","€2.25m",26,"2016-08-01"
"23","Stevenage FC","€1.90m",23,"2016-08-01"
"24","Harrogate Town","€3.45m",51,"2016-08-01"
