"Team","Value","Squad size","Date"
"Hull City","£63.79m",24,"2015-08-15"
"Ipswich Town","£16.70m",25,"2015-08-15"
"Blackpool FC","£2.63m",22,"2015-08-15"
"Sunderland AFC","£94.50m",25,"2015-08-15"
"Charlton Athletic","£20.21m",25,"2015-08-15"
"Shrewsbury Town","£3.62m",26,"2015-08-15"
"Fleetwood Town","£2.72m",27,"2015-08-15"
"Milton Keynes Dons","£5.58m",25,"2015-08-15"
"Oxford United","£2.14m",26,"2015-08-15"
"Wigan Athletic","£11.12m",28,"2015-08-15"
"Swindon Town","£2.12m",23,"2015-08-15"
"Doncaster Rovers","£4.19m",23,"2015-08-15"
"Portsmouth FC","£3.96m",24,"2015-08-15"
"Burton Albion","£3.05m",28,"2015-08-15"
"Gillingham FC","£1.76m",25,"2015-08-15"
"Bristol Rovers","£1.13m",27,"2015-08-15"
"Northampton Town","£3.35m",23,"2015-08-15"
"Plymouth Argyle","£2.12m",20,"2015-08-15"
"Lincoln City","£675Th.",21,"2015-08-15"
"Peterborough United","£5.38m",27,"2015-08-15"
"Rochdale AFC","£2.90m",23,"2015-08-15"
"Crewe Alexandra","£2.12m",27,"2015-08-15"
"AFC Wimbledon","£2.07m",23,"2015-08-15"
"Accrington Stanley","£765Th.",25,"2015-08-15"
