"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.19bn",24,"2020-01-01"
"2","Manchester City","€1.30bn",24,"2020-01-01"
"3","Chelsea FC","€840.75m",25,"2020-01-01"
"4","Manchester United","€748.25m",26,"2020-01-01"
"5","Tottenham Hotspur","€965.50m",26,"2020-01-01"
"6","Arsenal FC","€678.05m",26,"2020-01-01"
"7","Everton FC","€495.70m",26,"2020-01-01"
"8","Leicester City","€505.50m",27,"2020-01-01"
"9","Wolverhampton Wanderers","€358.70m",26,"2020-01-01"
"10","Aston Villa","€250.50m",25,"2020-01-01"
"11","West Ham United","€335.25m",24,"2020-01-01"
"12","Newcastle United","€269.33m",29,"2020-01-01"
"13","Southampton FC","€227.00m",23,"2020-01-01"
"14","Brighton & Hove Albion","€217.25m",26,"2020-01-01"
"15","Fulham FC","€135.25m",27,"2020-01-01"
"16","Crystal Palace","€222.55m",24,"2020-01-01"
"17","Leeds United","€88.25m",26,"2020-01-01"
"18","Sheffield United","€116.05m",26,"2020-01-01"
"19","Burnley FC","€194.75m",24,"2020-01-01"
"20","West Bromwich Albion","€85.80m",26,"2020-01-01"
