"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2017-10-01"
"Southend United","£6.46m",24,"2017-10-01"
"Bolton Wanderers","£14.63m",26,"2017-10-01"
"Oldham Athletic","£7.20m",30,"2017-10-01"
"Tranmere Rovers","£1.49m",26,"2017-10-01"
"Morecambe FC","£2.25m",29,"2017-10-01"
"Grimsby Town","£2.68m",29,"2017-10-01"
"Colchester United","£3.20m",26,"2017-10-01"
"Leyton Orient","£2.36m",31,"2017-10-01"
"Mansfield Town","£3.62m",23,"2017-10-01"
"Bradford City","£4.12m",33,"2017-10-01"
"Scunthorpe United","£6.28m",26,"2017-10-01"
"Barrow AFC","£720Th.",24,"2017-10-01"
"Port Vale FC","£2.88m",31,"2017-10-01"
"Cheltenham Town","£2.48m",25,"2017-10-01"
"Exeter City","£3.85m",27,"2017-10-01"
"Carlisle United","£2.30m",22,"2017-10-01"
"Crawley Town","£2.54m",24,"2017-10-01"
"Newport County","£2.00m",25,"2017-10-01"
"Walsall FC","£2.79m",27,"2017-10-01"
"Forest Green Rovers","£1.40m",27,"2017-10-01"
"Stevenage FC","£1.80m",27,"2017-10-01"
"Cambridge United","£2.09m",22,"2017-10-01"
"Harrogate Town","£698Th.",23,"2017-10-01"
