"","Team","Value","Squad size","Date"
"1","Hull City","€53.25m",25,"2013-10-01"
"2","Ipswich Town","€10.38m",20,"2013-10-01"
"3","Blackpool FC","€20.68m",23,"2013-10-01"
"4","Sunderland AFC","€115.50m",27,"2013-10-01"
"5","Shrewsbury Town","€3.55m",21,"2013-10-01"
"6","Charlton Athletic","€11.60m",23,"2013-10-01"
"7","Fleetwood Town","€3.53m",23,"2013-10-01"
"8","Milton Keynes Dons","€5.80m",23,"2013-10-01"
"9","Oxford United","€2.83m",27,"2013-10-01"
"10","Wigan Athletic","€56.50m",26,"2013-10-01"
"11","Swindon Town","€4.65m",30,"2013-10-01"
"12","Doncaster Rovers","€10.15m",26,"2013-10-01"
"13","Portsmouth FC","€3.78m",20,"2013-10-01"
"14","Burton Albion","€3.29m",22,"2013-10-01"
"15","Gillingham FC","€2.95m",26,"2013-10-01"
"16","Bristol Rovers","€2.98m",26,"2013-10-01"
"17","Plymouth Argyle","€3.30m",25,"2013-10-01"
"18","Northampton Town","€4.65m",29,"2013-10-01"
"19","Lincoln City","€600Th.",22,"2013-10-01"
"20","Peterborough United","€8.55m",22,"2013-10-01"
"21","Rochdale AFC","€2.88m",29,"2013-10-01"
"22","Crewe Alexandra","€2.58m",27,"2013-10-01"
"23","AFC Wimbledon","€2.38m",23,"2013-10-01"
"24","Accrington Stanley","€2.45m",24,"2013-10-01"
