"Team","Value","Squad size","Date"
"Ipswich Town","£11.25m",31,"2021-01-15"
"Hull City","£9.83m",26,"2021-01-15"
"Sunderland AFC","£9.59m",27,"2021-01-15"
"Blackpool FC","£10.67m",28,"2021-01-15"
"Charlton Athletic","£8.06m",26,"2021-01-15"
"Milton Keynes Dons","£7.56m",25,"2021-01-15"
"Portsmouth FC","£3.94m",25,"2021-01-15"
"Fleetwood Town","£6.91m",24,"2021-01-15"
"Shrewsbury Town","£8.44m",28,"2021-01-15"
"Swindon Town","£5.60m",29,"2021-01-15"
"Oxford United","£5.42m",24,"2021-01-15"
"Wigan Athletic","£3.96m",23,"2021-01-15"
"Lincoln City","£4.07m",23,"2021-01-15"
"Doncaster Rovers","£4.46m",24,"2021-01-15"
"Gillingham FC","£3.47m",24,"2021-01-15"
"Bristol Rovers","£3.62m",32,"2021-01-15"
"Plymouth Argyle","£3.38m",27,"2021-01-15"
"Burton Albion","£4.10m",28,"2021-01-15"
"Crewe Alexandra","£1.98m",25,"2021-01-15"
"Northampton Town","£2.88m",29,"2021-01-15"
"Peterborough United","£2.34m",29,"2021-01-15"
"Rochdale AFC","£2.12m",26,"2021-01-15"
"AFC Wimbledon","£1.71m",29,"2021-01-15"
"Accrington Stanley","£1.31m",29,"2021-01-15"
