"Team","Value","Squad size","Date"
"Ipswich Town","£9.34m",20,"2013-10-01"
"Hull City","£47.93m",25,"2013-10-01"
"Sunderland AFC","£103.95m",27,"2013-10-01"
"Blackpool FC","£18.61m",23,"2013-10-01"
"Charlton Athletic","£10.44m",23,"2013-10-01"
"Milton Keynes Dons","£5.22m",23,"2013-10-01"
"Portsmouth FC","£3.40m",20,"2013-10-01"
"Fleetwood Town","£3.17m",23,"2013-10-01"
"Shrewsbury Town","£3.20m",21,"2013-10-01"
"Swindon Town","£4.19m",30,"2013-10-01"
"Oxford United","£2.54m",27,"2013-10-01"
"Wigan Athletic","£50.85m",26,"2013-10-01"
"Lincoln City","£540Th.",22,"2013-10-01"
"Doncaster Rovers","£9.14m",26,"2013-10-01"
"Gillingham FC","£2.66m",26,"2013-10-01"
"Bristol Rovers","£2.68m",26,"2013-10-01"
"Plymouth Argyle","£2.97m",25,"2013-10-01"
"Burton Albion","£2.96m",22,"2013-10-01"
"Crewe Alexandra","£2.32m",27,"2013-10-01"
"Northampton Town","£4.19m",29,"2013-10-01"
"Peterborough United","£7.70m",22,"2013-10-01"
"Rochdale AFC","£2.59m",29,"2013-10-01"
"AFC Wimbledon","£2.14m",23,"2013-10-01"
"Accrington Stanley","£2.21m",24,"2013-10-01"
