"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-08-15"
"Southend United","£2.99m",24,"2013-08-15"
"Bolton Wanderers","£37.13m",25,"2013-08-15"
"Oldham Athletic","£4.01m",24,"2013-08-15"
"Tranmere Rovers","£2.72m",20,"2013-08-15"
"Morecambe FC","£1.96m",22,"2013-08-15"
"Grimsby Town","£720Th.",18,"2013-08-15"
"Colchester United","£3.76m",24,"2013-08-15"
"Leyton Orient","£3.40m",20,"2013-08-15"
"Mansfield Town","£1.08m",26,"2013-08-15"
"Bradford City","£5.24m",22,"2013-08-15"
"Scunthorpe United","£3.29m",24,"2013-08-15"
"Barrow AFC","£563Th.",21,"2013-08-15"
"Port Vale FC","£3.44m",23,"2013-08-15"
"Cheltenham Town","£1.76m",21,"2013-08-15"
"Exeter City","£3.11m",23,"2013-08-15"
"Carlisle United","£2.90m",23,"2013-08-15"
"Crawley Town","£2.32m",22,"2013-08-15"
"Newport County","£1.15m",22,"2013-08-15"
"Cambridge United","£270Th.",22,"2013-08-15"
"Walsall FC","£2.70m",26,"2013-08-15"
"Forest Green Rovers","£1.17m",27,"2013-08-15"
"Stevenage FC","£4.05m",25,"2013-08-15"
"Harrogate Town","£1.60m",36,"2013-08-15"
