"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2013-04-01"
"Manchester City","£389.93m",24,"2013-04-01"
"Chelsea FC","£348.08m",24,"2013-04-01"
"Manchester United","£379.13m",26,"2013-04-01"
"Tottenham Hotspur","£239.85m",23,"2013-04-01"
"Arsenal FC","£253.35m",24,"2013-04-01"
"Everton FC","£123.98m",23,"2013-04-01"
"Leicester City","£24.17m",27,"2013-04-01"
"Wolverhampton Wanderers","£44.10m",32,"2013-04-01"
"Aston Villa","£97.20m",28,"2013-04-01"
"West Ham United","£85.50m",25,"2013-04-01"
"Newcastle United","£157.50m",29,"2013-04-01"
"Southampton FC","£69.30m",23,"2013-04-01"
"Brighton & Hove Albion","£22.32m",31,"2013-04-01"
"Fulham FC","£70.20m",25,"2013-04-01"
"Crystal Palace","£29.25m",27,"2013-04-01"
"Leeds United","£16.65m",23,"2013-04-01"
"Sheffield United","£8.53m",27,"2013-04-01"
"Burnley FC","£20.93m",26,"2013-04-01"
"West Bromwich Albion","£78.53m",24,"2013-04-01"
