"Team","Value","Squad size","Date"
"Liverpool FC","£833.85m",24,"2019-02-01"
"Manchester City","£1.01bn",25,"2019-02-01"
"Chelsea FC","£775.58m",26,"2019-02-01"
"Manchester United","£696.60m",26,"2019-02-01"
"Tottenham Hotspur","£721.35m",24,"2019-02-01"
"Arsenal FC","£553.95m",25,"2019-02-01"
"Everton FC","£383.40m",24,"2019-02-01"
"Leicester City","£301.50m",25,"2019-02-01"
"Wolverhampton Wanderers","£202.28m",20,"2019-02-01"
"Aston Villa","£97.88m",28,"2019-02-01"
"West Ham United","£267.30m",26,"2019-02-01"
"Newcastle United","£171.00m",25,"2019-02-01"
"Brighton & Hove Albion","£156.15m",23,"2019-02-01"
"Southampton FC","£197.19m",24,"2019-02-01"
"Crystal Palace","£222.53m",27,"2019-02-01"
"Fulham FC","£232.20m",28,"2019-02-01"
"Leeds United","£52.29m",23,"2019-02-01"
"Sheffield United","£34.61m",25,"2019-02-01"
"Burnley FC","£157.32m",27,"2019-02-01"
"West Bromwich Albion","£96.48m",25,"2019-02-01"
