"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2012-12-15"
"2","Southend United","€4.85m",26,"2012-12-15"
"3","Bolton Wanderers","€57.80m",30,"2012-12-15"
"4","Oldham Athletic","€4.40m",28,"2012-12-15"
"5","Tranmere Rovers","€2.45m",24,"2012-12-15"
"6","Morecambe FC","€2.65m",23,"2012-12-15"
"7","Grimsby Town","€1.28m",20,"2012-12-15"
"8","Colchester United","€5.83m",33,"2012-12-15"
"9","Leyton Orient","€5.43m",23,"2012-12-15"
"10","Mansfield Town","€2.85m",28,"2012-12-15"
"11","Bradford City","€5.90m",27,"2012-12-15"
"12","Scunthorpe United","€4.48m",23,"2012-12-15"
"13","Barrow AFC","€825Th.",21,"2012-12-15"
"14","Port Vale FC","€3.00m",24,"2012-12-15"
"15","Cheltenham Town","€2.33m",20,"2012-12-15"
"16","Exeter City","€4.23m",24,"2012-12-15"
"17","Carlisle United","€4.60m",25,"2012-12-15"
"18","Crawley Town","€3.18m",27,"2012-12-15"
"19","Newport County","€1.63m",23,"2012-12-15"
"20","Cambridge United","€575Th.",25,"2012-12-15"
"21","Walsall FC","€3.63m",25,"2012-12-15"
"22","Forest Green Rovers","€1.50m",23,"2012-12-15"
"23","Stevenage FC","€5.18m",23,"2012-12-15"
"24","Harrogate Town","€1.58m",35,"2012-12-15"
