"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2012-10-15"
"2","Southend United","€4.25m",24,"2012-10-15"
"3","Bolton Wanderers","€58.80m",30,"2012-10-15"
"4","Oldham Athletic","€5.65m",28,"2012-10-15"
"5","Tranmere Rovers","€2.38m",25,"2012-10-15"
"6","Morecambe FC","€2.50m",23,"2012-10-15"
"7","Grimsby Town","€1.45m",19,"2012-10-15"
"8","Colchester United","€5.38m",26,"2012-10-15"
"9","Leyton Orient","€5.45m",23,"2012-10-15"
"10","Mansfield Town","€2.85m",29,"2012-10-15"
"11","Bradford City","€4.65m",23,"2012-10-15"
"12","Scunthorpe United","€4.95m",24,"2012-10-15"
"13","Barrow AFC","€750Th.",19,"2012-10-15"
"14","Port Vale FC","€2.08m",22,"2012-10-15"
"15","Cheltenham Town","€2.35m",20,"2012-10-15"
"16","Exeter City","€4.23m",23,"2012-10-15"
"17","Carlisle United","€4.70m",25,"2012-10-15"
"18","Crawley Town","€3.68m",27,"2012-10-15"
"19","Newport County","€1.40m",21,"2012-10-15"
"20","Cambridge United","€575Th.",28,"2012-10-15"
"21","Walsall FC","€3.53m",24,"2012-10-15"
"22","Forest Green Rovers","€1.50m",24,"2012-10-15"
"23","Stevenage FC","€5.43m",27,"2012-10-15"
"24","Harrogate Town","€1.38m",26,"2012-10-15"
