"Team","Value","Squad size","Date"
"Ipswich Town","£20.66m",32,"2017-04-15"
"Hull City","£101.57m",29,"2017-04-15"
"Sunderland AFC","£91.80m",28,"2017-04-15"
"Blackpool FC","£3.83m",28,"2017-04-15"
"Charlton Athletic","£11.97m",26,"2017-04-15"
"Milton Keynes Dons","£5.99m",24,"2017-04-15"
"Portsmouth FC","£3.83m",28,"2017-04-15"
"Fleetwood Town","£3.60m",30,"2017-04-15"
"Shrewsbury Town","£3.33m",27,"2017-04-15"
"Swindon Town","£4.91m",26,"2017-04-15"
"Oxford United","£5.09m",24,"2017-04-15"
"Wigan Athletic","£17.46m",33,"2017-04-15"
"Lincoln City","£1.06m",28,"2017-04-15"
"Doncaster Rovers","£2.84m",24,"2017-04-15"
"Gillingham FC","£4.97m",29,"2017-04-15"
"Bristol Rovers","£2.90m",29,"2017-04-15"
"Plymouth Argyle","£3.56m",25,"2017-04-15"
"Burton Albion","£11.39m",26,"2017-04-15"
"Crewe Alexandra","£2.27m",22,"2017-04-15"
"Northampton Town","£5.51m",26,"2017-04-15"
"Peterborough United","£3.69m",23,"2017-04-15"
"Rochdale AFC","£3.65m",28,"2017-04-15"
"AFC Wimbledon","£3.17m",25,"2017-04-15"
"Accrington Stanley","£1.94m",26,"2017-04-15"
