"Team","Value","Squad size","Date"
"Ipswich Town","£11.03m",21,"2014-02-01"
"Hull City","£58.05m",26,"2014-02-01"
"Sunderland AFC","£98.24m",29,"2014-02-01"
"Blackpool FC","£18.16m",25,"2014-02-01"
"Charlton Athletic","£14.13m",26,"2014-02-01"
"Milton Keynes Dons","£5.20m",20,"2014-02-01"
"Portsmouth FC","£4.23m",27,"2014-02-01"
"Fleetwood Town","£2.54m",26,"2014-02-01"
"Shrewsbury Town","£3.67m",25,"2014-02-01"
"Swindon Town","£3.92m",33,"2014-02-01"
"Oxford United","£2.50m",29,"2014-02-01"
"Wigan Athletic","£46.76m",27,"2014-02-01"
"Lincoln City","£608Th.",23,"2014-02-01"
"Doncaster Rovers","£9.81m",24,"2014-02-01"
"Gillingham FC","£3.40m",29,"2014-02-01"
"Bristol Rovers","£1.89m",26,"2014-02-01"
"Plymouth Argyle","£2.77m",25,"2014-02-01"
"Burton Albion","£3.34m",24,"2014-02-01"
"Crewe Alexandra","£1.91m",23,"2014-02-01"
"Northampton Town","£3.47m",31,"2014-02-01"
"Peterborough United","£6.26m",22,"2014-02-01"
"Rochdale AFC","£1.89m",26,"2014-02-01"
"AFC Wimbledon","£2.07m",25,"2014-02-01"
"Accrington Stanley","£1.98m",25,"2014-02-01"
