"Team","Value","Squad size","Date"
"AFC Bournemouth","£4.23m",27,"2011-02-01"
"Norwich City","£14.36m",25,"2011-02-01"
"Watford FC","£8.60m",25,"2011-02-01"
"Brentford FC","£5.72m",23,"2011-02-01"
"Cardiff City","£35.33m",27,"2011-02-01"
"Bristol City","£19.26m",28,"2011-02-01"
"Swansea City","£18.54m",29,"2011-02-01"
"Reading FC","£19.17m",30,"2011-02-01"
"Stoke City","£76.95m",25,"2011-02-01"
"Blackburn Rovers","£73.80m",25,"2011-02-01"
"Nottingham Forest","£26.91m",27,"2011-02-01"
"Middlesbrough FC","£34.11m",28,"2011-02-01"
"Derby County","£11.43m",29,"2011-02-01"
"Huddersfield Town","£10.42m",26,"2011-02-01"
"Birmingham City","£82.85m",26,"2011-02-01"
"Millwall FC","£10.64m",28,"2011-02-01"
"Sheffield Wednesday","£14.72m",25,"2011-02-01"
"Preston North End","£18.18m",33,"2011-02-01"
"Queens Park Rangers","£36.00m",32,"2011-02-01"
"Barnsley FC","£14.54m",28,"2011-02-01"
"Luton Town","£2.23m",32,"2011-02-01"
"Coventry City","£14.20m",27,"2011-02-01"
"Rotherham United","£2.66m",25,"2011-02-01"
"Wycombe Wanderers","£3.96m",27,"2011-02-01"
