"Team","Value","Squad size","Date"
"Ipswich Town","£21.51m",31,"2012-12-15"
"Hull City","£27.72m",28,"2012-12-15"
"Sunderland AFC","£104.40m",24,"2012-12-15"
"Blackpool FC","£24.41m",34,"2012-12-15"
"Charlton Athletic","£12.20m",28,"2012-12-15"
"Milton Keynes Dons","£4.95m",21,"2012-12-15"
"Portsmouth FC","£6.03m",20,"2012-12-15"
"Fleetwood Town","£2.90m",31,"2012-12-15"
"Shrewsbury Town","£3.17m",23,"2012-12-15"
"Swindon Town","£5.69m",27,"2012-12-15"
"Oxford United","£3.40m",26,"2012-12-15"
"Wigan Athletic","£63.90m",23,"2012-12-15"
"Lincoln City","£1.01m",30,"2012-12-15"
"Doncaster Rovers","£6.89m",23,"2012-12-15"
"Gillingham FC","£2.79m",28,"2012-12-15"
"Bristol Rovers","£4.28m",30,"2012-12-15"
"Plymouth Argyle","£3.22m",28,"2012-12-15"
"Burton Albion","£2.53m",25,"2012-12-15"
"Crewe Alexandra","£1.98m",25,"2012-12-15"
"Northampton Town","£3.38m",23,"2012-12-15"
"Peterborough United","£7.65m",27,"2012-12-15"
"Rochdale AFC","£1.82m",23,"2012-12-15"
"AFC Wimbledon","£2.03m",29,"2012-12-15"
"Accrington Stanley","£1.69m",27,"2012-12-15"
