"Team","Value","Squad size","Date"
"Ipswich Town","£13.34m",24,"2014-04-15"
"Hull City","£55.49m",25,"2014-04-15"
"Sunderland AFC","£91.80m",26,"2014-04-15"
"Blackpool FC","£15.73m",27,"2014-04-15"
"Charlton Athletic","£14.27m",30,"2014-04-15"
"Milton Keynes Dons","£5.06m",23,"2014-04-15"
"Portsmouth FC","£5.04m",31,"2014-04-15"
"Fleetwood Town","£3.62m",29,"2014-04-15"
"Shrewsbury Town","£3.69m",27,"2014-04-15"
"Swindon Town","£4.41m",34,"2014-04-15"
"Oxford United","£2.50m",28,"2014-04-15"
"Wigan Athletic","£52.16m",31,"2014-04-15"
"Lincoln City","£653Th.",23,"2014-04-15"
"Doncaster Rovers","£9.45m",24,"2014-04-15"
"Gillingham FC","£3.74m",30,"2014-04-15"
"Bristol Rovers","£2.63m",26,"2014-04-15"
"Plymouth Argyle","£2.77m",25,"2014-04-15"
"Burton Albion","£2.64m",24,"2014-04-15"
"Crewe Alexandra","£1.91m",24,"2014-04-15"
"Northampton Town","£4.12m",31,"2014-04-15"
"Peterborough United","£5.94m",24,"2014-04-15"
"Rochdale AFC","£2.18m",28,"2014-04-15"
"AFC Wimbledon","£2.03m",26,"2014-04-15"
"Accrington Stanley","£1.98m",25,"2014-04-15"
