"Team","Value","Squad size","Date"
"Hull City","£76.23m",22,"2015-07-01"
"Ipswich Town","£17.10m",27,"2015-07-01"
"Blackpool FC","£3.04m",17,"2015-07-01"
"Sunderland AFC","£75.38m",22,"2015-07-01"
"Shrewsbury Town","£3.49m",27,"2015-07-01"
"Charlton Athletic","£18.90m",36,"2015-07-01"
"Fleetwood Town","£2.03m",24,"2015-07-01"
"Milton Keynes Dons","£4.77m",26,"2015-07-01"
"Oxford United","£1.76m",23,"2015-07-01"
"Wigan Athletic","£14.00m",21,"2015-07-01"
"Swindon Town","£1.67m",12,"2015-07-01"
"Doncaster Rovers","£3.33m",20,"2015-07-01"
"Portsmouth FC","£3.85m",20,"2015-07-01"
"Burton Albion","£2.75m",29,"2015-07-01"
"Gillingham FC","£1.71m",21,"2015-07-01"
"Bristol Rovers","£1.46m",23,"2015-07-01"
"Plymouth Argyle","£1.37m",18,"2015-07-01"
"Northampton Town","£3.29m",21,"2015-07-01"
"Lincoln City","£788Th.",23,"2015-07-01"
"Peterborough United","£5.96m",22,"2015-07-01"
"Rochdale AFC","£2.95m",24,"2015-07-01"
"Crewe Alexandra","£1.62m",22,"2015-07-01"
"AFC Wimbledon","£1.04m",19,"2015-07-01"
"Accrington Stanley","£630Th.",20,"2015-07-01"
