"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.25m",33,"2012-06-01"
"2","Norwich City","€51.30m",27,"2012-06-01"
"3","Watford FC","€12.00m",26,"2012-06-01"
"4","Brentford FC","€6.35m",26,"2012-06-01"
"5","Cardiff City","€23.85m",30,"2012-06-01"
"6","Bristol City","€15.25m",28,"2012-06-01"
"7","Swansea City","€63.25m",29,"2012-06-01"
"8","Reading FC","€17.70m",31,"2012-06-01"
"9","Stoke City","€94.95m",30,"2012-06-01"
"10","Blackburn Rovers","€70.40m",27,"2012-06-01"
"11","Nottingham Forest","€21.60m",23,"2012-06-01"
"12","Middlesbrough FC","€27.55m",25,"2012-06-01"
"13","Derby County","€11.75m",27,"2012-06-01"
"14","Huddersfield Town","€11.40m",29,"2012-06-01"
"15","Birmingham City","€27.73m",22,"2012-06-01"
"16","Millwall FC","€13.20m",27,"2012-06-01"
"17","Sheffield Wednesday","€11.63m",24,"2012-06-01"
"18","Preston North End","€8.43m",32,"2012-06-01"
"19","Queens Park Rangers","€82.30m",35,"2012-06-01"
"20","Barnsley FC","€10.70m",24,"2012-06-01"
"21","Luton Town","€1.28m",27,"2012-06-01"
"22","Coventry City","€13.00m",25,"2012-06-01"
"23","Rotherham United","€3.43m",21,"2012-06-01"
"24","Wycombe Wanderers","€4.75m",28,"2012-06-01"
