"Team","Value","Squad size","Date"
"Salford City","£4.25m",20,"2020-09-15"
"Bolton Wanderers","£2.81m",28,"2020-09-15"
"Oldham Athletic","£3.33m",25,"2020-09-15"
"Barrow AFC","£1.87m",23,"2020-09-15"
"Morecambe FC","£2.61m",22,"2020-09-15"
"Mansfield Town","£2.43m",25,"2020-09-15"
"Tranmere Rovers","£2.27m",24,"2020-09-15"
"Grimsby Town","£2.21m",29,"2020-09-15"
"Leyton Orient","£2.43m",25,"2020-09-15"
"Colchester United","£2.50m",24,"2020-09-15"
"Scunthorpe United","£2.03m",28,"2020-09-15"
"Bradford City","£2.21m",23,"2020-09-15"
"Port Vale FC","£2.18m",25,"2020-09-15"
"Crawley Town","£1.87m",31,"2020-09-15"
"Exeter City","£2.00m",29,"2020-09-15"
"Newport County","£1.60m",21,"2020-09-15"
"Southend United","£1.28m",24,"2020-09-15"
"Cheltenham Town","£2.00m",24,"2020-09-15"
"Cambridge United","£1.33m",23,"2020-09-15"
"Carlisle United","£1.69m",27,"2020-09-15"
"Stevenage FC","£1.22m",25,"2020-09-15"
"Forest Green Rovers","£1.31m",24,"2020-09-15"
"Walsall FC","£1.49m",26,"2020-09-15"
"Harrogate Town","£743Th.",24,"2020-09-15"
