"","Team","Value","Squad size","Date"
"1","Salford City","-",1,"2012-07-15"
"2","Southend United","€4.63m",24,"2012-07-15"
"3","Bolton Wanderers","€55.80m",28,"2012-07-15"
"4","Oldham Athletic","€3.15m",22,"2012-07-15"
"5","Tranmere Rovers","€2.28m",19,"2012-07-15"
"6","Morecambe FC","€2.60m",20,"2012-07-15"
"7","Grimsby Town","€1.08m",23,"2012-07-15"
"8","Colchester United","€5.80m",23,"2012-07-15"
"9","Leyton Orient","€4.35m",22,"2012-07-15"
"10","Mansfield Town","€2.73m",24,"2012-07-15"
"11","Bradford City","€3.98m",23,"2012-07-15"
"12","Scunthorpe United","€2.85m",17,"2012-07-15"
"13","Barrow AFC","€400Th.",10,"2012-07-15"
"14","Port Vale FC","€2.15m",23,"2012-07-15"
"15","Cheltenham Town","€1.60m",16,"2012-07-15"
"16","Exeter City","€3.73m",18,"2012-07-15"
"17","Carlisle United","€4.83m",23,"2012-07-15"
"18","Crawley Town","€3.10m",23,"2012-07-15"
"19","Newport County","€1.10m",24,"2012-07-15"
"20","Cambridge United","€575Th.",24,"2012-07-15"
"21","Walsall FC","€1.63m",15,"2012-07-15"
"22","Forest Green Rovers","€1.50m",23,"2012-07-15"
"23","Stevenage FC","€3.35m",20,"2012-07-15"
"24","Harrogate Town","€475Th.",26,"2012-07-15"
