"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2014-07-10"
"2","Southend United","€2.48m",21,"2014-07-10"
"3","Bolton Wanderers","€30.65m",25,"2014-07-10"
"4","Oldham Athletic","€3.50m",21,"2014-07-10"
"5","Tranmere Rovers","€1.85m",18,"2014-07-10"
"6","Morecambe FC","€1.83m",19,"2014-07-10"
"7","Grimsby Town","€425Th.",13,"2014-07-10"
"8","Colchester United","€3.08m",21,"2014-07-10"
"9","Leyton Orient","€4.50m",15,"2014-07-10"
"10","Mansfield Town","€725Th.",14,"2014-07-10"
"11","Bradford City","€4.95m",19,"2014-07-10"
"12","Scunthorpe United","€3.98m",24,"2014-07-10"
"13","Barrow AFC","€800Th.",22,"2014-07-10"
"14","Port Vale FC","€2.95m",19,"2014-07-10"
"15","Cheltenham Town","€1.73m",16,"2014-07-10"
"16","Exeter City","€2.20m",20,"2014-07-10"
"17","Carlisle United","€2.58m",17,"2014-07-10"
"18","Crawley Town","€1.45m",14,"2014-07-10"
"19","Newport County","€1.53m",22,"2014-07-10"
"20","Cambridge United","€1.15m",23,"2014-07-10"
"21","Walsall FC","€2.70m",19,"2014-07-10"
"22","Forest Green Rovers","€1.53m",24,"2014-07-10"
"23","Stevenage FC","€1.80m",20,"2014-07-10"
"24","Harrogate Town","€2.25m",35,"2014-07-10"
