"Team","Value","Squad size","Date"
"Hull City","£27.68m",26,"2011-07-15"
"Ipswich Town","£21.02m",27,"2011-07-15"
"Blackpool FC","£21.17m",22,"2011-07-15"
"Sunderland AFC","£105.44m",31,"2011-07-15"
"Charlton Athletic","£8.91m",31,"2011-07-15"
"Shrewsbury Town","£2.77m",19,"2011-07-15"
"Fleetwood Town","£608Th.",26,"2011-07-15"
"Milton Keynes Dons","£4.55m",18,"2011-07-15"
"Oxford United","£4.32m",24,"2011-07-15"
"Wigan Athletic","£66.69m",25,"2011-07-15"
"Swindon Town","£2.36m",21,"2011-07-15"
"Doncaster Rovers","£11.05m",26,"2011-07-15"
"Portsmouth FC","£20.75m",17,"2011-07-15"
"Burton Albion","£2.72m",20,"2011-07-15"
"Gillingham FC","£3.42m",27,"2011-07-15"
"Bristol Rovers","£4.21m",26,"2011-07-15"
"Northampton Town","£3.24m",24,"2011-07-15"
"Plymouth Argyle","£3.33m",16,"2011-07-15"
"Lincoln City","-",NA,"2011-07-15"
"Peterborough United","£5.90m",29,"2011-07-15"
"Rochdale AFC","£2.61m",21,"2011-07-15"
"Crewe Alexandra","£810Th.",18,"2011-07-15"
"AFC Wimbledon","£338Th.",22,"2011-07-15"
"Accrington Stanley","£1.13m",15,"2011-07-15"
