"Team","Value","Squad size","Date"
"AFC Bournemouth","£6.17m",35,"2013-01-15"
"Norwich City","£55.58m",26,"2013-01-15"
"Watford FC","£19.04m",34,"2013-01-15"
"Brentford FC","£4.41m",27,"2013-01-15"
"Cardiff City","£28.26m",27,"2013-01-15"
"Bristol City","£16.02m",28,"2013-01-15"
"Swansea City","£66.60m",24,"2013-01-15"
"Stoke City","£86.49m",26,"2013-01-15"
"Reading FC","£42.14m",29,"2013-01-15"
"Blackburn Rovers","£54.50m",35,"2013-01-15"
"Nottingham Forest","£26.24m",27,"2013-01-15"
"Middlesbrough FC","£30.83m",31,"2013-01-15"
"Derby County","£11.00m",27,"2013-01-15"
"Huddersfield Town","£13.75m",26,"2013-01-15"
"Birmingham City","£23.67m",27,"2013-01-15"
"Millwall FC","£12.02m",27,"2013-01-15"
"Sheffield Wednesday","£14.65m",32,"2013-01-15"
"Preston North End","£4.01m",25,"2013-01-15"
"Queens Park Rangers","£98.55m",29,"2013-01-15"
"Barnsley FC","£7.74m",30,"2013-01-15"
"Luton Town","£1.31m",26,"2013-01-15"
"Coventry City","£7.88m",27,"2013-01-15"
"Rotherham United","£5.45m",24,"2013-01-15"
"Wycombe Wanderers","£3.40m",29,"2013-01-15"
