"","Team","Value","Squad size","Date"
"1","Hull City","€68.95m",26,"2016-04-15"
"2","Ipswich Town","€19.73m",28,"2016-04-15"
"3","Blackpool FC","€3.93m",26,"2016-04-15"
"4","Sunderland AFC","€85.75m",23,"2016-04-15"
"5","Shrewsbury Town","€4.70m",27,"2016-04-15"
"6","Charlton Athletic","€26.95m",31,"2016-04-15"
"7","Fleetwood Town","€5.40m",31,"2016-04-15"
"8","Milton Keynes Dons","€9.85m",24,"2016-04-15"
"9","Oxford United","€2.98m",27,"2016-04-15"
"10","Wigan Athletic","€10.85m",26,"2016-04-15"
"11","Swindon Town","€4.25m",26,"2016-04-15"
"12","Doncaster Rovers","€5.08m",26,"2016-04-15"
"13","Portsmouth FC","€4.63m",25,"2016-04-15"
"14","Burton Albion","€4.15m",25,"2016-04-15"
"15","Gillingham FC","€3.75m",28,"2016-04-15"
"16","Bristol Rovers","€2.15m",28,"2016-04-15"
"17","Plymouth Argyle","€2.83m",23,"2016-04-15"
"18","Northampton Town","€4.45m",23,"2016-04-15"
"19","Lincoln City","€1.08m",22,"2016-04-15"
"20","Peterborough United","€3.88m",26,"2016-04-15"
"21","Rochdale AFC","€4.35m",28,"2016-04-15"
"22","Crewe Alexandra","€2.50m",26,"2016-04-15"
"23","AFC Wimbledon","€2.90m",27,"2016-04-15"
"24","Accrington Stanley","€1.58m",30,"2016-04-15"
