"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.94m",32,"2011-11-15"
"Norwich City","£26.60m",26,"2011-11-15"
"Watford FC","£15.77m",28,"2011-11-15"
"Brentford FC","£5.60m",28,"2011-11-15"
"Stoke City","£93.65m",28,"2011-11-15"
"Bristol City","£16.58m",28,"2011-11-15"
"Nottingham Forest","£26.96m",28,"2011-11-15"
"Swansea City","£34.97m",28,"2011-11-15"
"Blackburn Rovers","£69.66m",28,"2011-11-15"
"Reading FC","£16.61m",29,"2011-11-15"
"Cardiff City","£25.09m",28,"2011-11-15"
"Middlesbrough FC","£27.56m",27,"2011-11-15"
"Huddersfield Town","£8.66m",25,"2011-11-15"
"Birmingham City","£33.10m",25,"2011-11-15"
"Derby County","£12.83m",28,"2011-11-15"
"Millwall FC","£11.43m",30,"2011-11-15"
"Preston North End","£10.24m",29,"2011-11-15"
"Sheffield Wednesday","£12.89m",27,"2011-11-15"
"Queens Park Rangers","£55.35m",31,"2011-11-15"
"Barnsley FC","£11.00m",26,"2011-11-15"
"Luton Town","£1.67m",30,"2011-11-15"
"Coventry City","£9.81m",25,"2011-11-15"
"Rotherham United","£4.05m",25,"2011-11-15"
"Wycombe Wanderers","£4.59m",26,"2011-11-15"
