"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-03-01"
"Southend United","£3.38m",24,"2011-03-01"
"Bolton Wanderers","£87.30m",27,"2011-03-01"
"Oldham Athletic","£4.39m",30,"2011-03-01"
"Tranmere Rovers","£3.31m",28,"2011-03-01"
"Morecambe FC","£3.76m",25,"2011-03-01"
"Grimsby Town","-",NA,"2011-03-01"
"Colchester United","£5.54m",28,"2011-03-01"
"Leyton Orient","£6.50m",30,"2011-03-01"
"Mansfield Town","£1.37m",29,"2011-03-01"
"Bradford City","£2.68m",28,"2011-03-01"
"Scunthorpe United","£9.41m",31,"2011-03-01"
"Barrow AFC","£968Th.",26,"2011-03-01"
"Port Vale FC","£3.06m",27,"2011-03-01"
"Cheltenham Town","£2.05m",24,"2011-03-01"
"Exeter City","£4.21m",30,"2011-03-01"
"Carlisle United","£4.57m",27,"2011-03-01"
"Crawley Town","£2.21m",32,"2011-03-01"
"Newport County","£1.28m",20,"2011-03-01"
"Cambridge United","£765Th.",25,"2011-03-01"
"Walsall FC","£4.68m",25,"2011-03-01"
"Forest Green Rovers","£1.69m",37,"2011-03-01"
"Stevenage FC","£2.57m",24,"2011-03-01"
"Harrogate Town","£360Th.",18,"2011-03-01"
