"","Team","Value","Squad size","Date"
"1","Hull City","€44.95m",26,"2019-02-01"
"2","Ipswich Town","€23.55m",33,"2019-02-01"
"3","Blackpool FC","€5.20m",30,"2019-02-01"
"4","Sunderland AFC","€24.00m",27,"2019-02-01"
"5","Shrewsbury Town","€4.43m",30,"2019-02-01"
"6","Charlton Athletic","€10.80m",25,"2019-02-01"
"7","Fleetwood Town","€6.90m",22,"2019-02-01"
"8","Milton Keynes Dons","€7.20m",30,"2019-02-01"
"9","Oxford United","€8.20m",25,"2019-02-01"
"10","Wigan Athletic","€24.70m",30,"2019-02-01"
"11","Swindon Town","€3.88m",33,"2019-02-01"
"12","Doncaster Rovers","€3.00m",27,"2019-02-01"
"13","Portsmouth FC","€5.48m",28,"2019-02-01"
"14","Burton Albion","€6.15m",26,"2019-02-01"
"15","Gillingham FC","€4.48m",29,"2019-02-01"
"16","Bristol Rovers","€3.73m",25,"2019-02-01"
"17","Plymouth Argyle","€5.00m",31,"2019-02-01"
"18","Northampton Town","€3.93m",26,"2019-02-01"
"19","Lincoln City","€5.48m",26,"2019-02-01"
"20","Peterborough United","€7.85m",28,"2019-02-01"
"21","Rochdale AFC","€5.63m",26,"2019-02-01"
"22","Crewe Alexandra","€2.35m",29,"2019-02-01"
"23","AFC Wimbledon","€3.30m",28,"2019-02-01"
"24","Accrington Stanley","€2.83m",27,"2019-02-01"
