"Team","Value","Squad size","Date"
"Ipswich Town","£11.25m",31,"2021-01-01"
"Hull City","£11.54m",27,"2021-01-01"
"Sunderland AFC","£9.41m",26,"2021-01-01"
"Blackpool FC","£10.67m",29,"2021-01-01"
"Charlton Athletic","£8.26m",25,"2021-01-01"
"Milton Keynes Dons","£6.39m",26,"2021-01-01"
"Portsmouth FC","£3.94m",27,"2021-01-01"
"Fleetwood Town","£7.13m",25,"2021-01-01"
"Shrewsbury Town","£8.17m",27,"2021-01-01"
"Swindon Town","£4.16m",25,"2021-01-01"
"Oxford United","£5.74m",26,"2021-01-01"
"Wigan Athletic","£4.82m",26,"2021-01-01"
"Lincoln City","£2.90m",22,"2021-01-01"
"Doncaster Rovers","£4.10m",24,"2021-01-01"
"Gillingham FC","£3.42m",24,"2021-01-01"
"Bristol Rovers","£3.40m",31,"2021-01-01"
"Plymouth Argyle","£3.04m",27,"2021-01-01"
"Burton Albion","£3.65m",28,"2021-01-01"
"Crewe Alexandra","£1.98m",26,"2021-01-01"
"Northampton Town","£3.06m",29,"2021-01-01"
"Peterborough United","£2.34m",29,"2021-01-01"
"Rochdale AFC","£2.12m",28,"2021-01-01"
"AFC Wimbledon","£1.94m",29,"2021-01-01"
"Accrington Stanley","£1.22m",28,"2021-01-01"
