"","Team","Value","Squad size","Date"
"1","Hull City","€70.20m",29,"2017-11-15"
"2","Ipswich Town","€21.10m",27,"2017-11-15"
"3","Blackpool FC","€4.53m",28,"2017-11-15"
"4","Sunderland AFC","€62.75m",27,"2017-11-15"
"5","Shrewsbury Town","€2.78m",23,"2017-11-15"
"6","Charlton Athletic","€8.20m",23,"2017-11-15"
"7","Fleetwood Town","€5.10m",26,"2017-11-15"
"8","Milton Keynes Dons","€6.70m",27,"2017-11-15"
"9","Oxford United","€7.08m",30,"2017-11-15"
"10","Wigan Athletic","€11.20m",29,"2017-11-15"
"11","Swindon Town","€3.18m",27,"2017-11-15"
"12","Doncaster Rovers","€3.63m",26,"2017-11-15"
"13","Portsmouth FC","€5.20m",27,"2017-11-15"
"14","Burton Albion","€12.15m",26,"2017-11-15"
"15","Gillingham FC","€3.48m",27,"2017-11-15"
"16","Bristol Rovers","€3.45m",24,"2017-11-15"
"17","Plymouth Argyle","€5.50m",27,"2017-11-15"
"18","Northampton Town","€7.00m",29,"2017-11-15"
"19","Lincoln City","€2.03m",22,"2017-11-15"
"20","Peterborough United","€4.55m",25,"2017-11-15"
"21","Rochdale AFC","€4.25m",27,"2017-11-15"
"22","Crewe Alexandra","€2.38m",27,"2017-11-15"
"23","AFC Wimbledon","€4.10m",28,"2017-11-15"
"24","Accrington Stanley","€1.98m",22,"2017-11-15"
