"Team","Value","Squad size","Date"
"Hull City","£11.18m",24,"2020-09-15"
"Ipswich Town","£10.04m",28,"2020-09-15"
"Blackpool FC","£5.99m",26,"2020-09-15"
"Sunderland AFC","£9.20m",24,"2020-09-15"
"Shrewsbury Town","£4.75m",23,"2020-09-15"
"Charlton Athletic","£7.16m",20,"2020-09-15"
"Fleetwood Town","£3.98m",23,"2020-09-15"
"Milton Keynes Dons","£5.04m",24,"2020-09-15"
"Oxford United","£5.11m",26,"2020-09-15"
"Wigan Athletic","£4.50m",29,"2020-09-15"
"Swindon Town","£4.12m",27,"2020-09-15"
"Doncaster Rovers","£1.85m",23,"2020-09-15"
"Portsmouth FC","£3.33m",24,"2020-09-15"
"Burton Albion","£3.78m",27,"2020-09-15"
"Gillingham FC","£3.11m",20,"2020-09-15"
"Bristol Rovers","£3.20m",30,"2020-09-15"
"Plymouth Argyle","£3.04m",25,"2020-09-15"
"Northampton Town","£2.61m",25,"2020-09-15"
"Lincoln City","£2.68m",23,"2020-09-15"
"Peterborough United","£3.71m",32,"2020-09-15"
"Rochdale AFC","£2.12m",22,"2020-09-15"
"Crewe Alexandra","£1.98m",29,"2020-09-15"
"AFC Wimbledon","£1.44m",26,"2020-09-15"
"Accrington Stanley","£1.10m",26,"2020-09-15"
