"Team","Value","Squad size","Date"
"Liverpool FC","£320.40m",26,"2015-11-15"
"Manchester City","£463.05m",24,"2015-11-15"
"Chelsea FC","£488.25m",25,"2015-11-15"
"Manchester United","£353.93m",26,"2015-11-15"
"Tottenham Hotspur","£267.30m",25,"2015-11-15"
"Arsenal FC","£361.80m",24,"2015-11-15"
"Everton FC","£187.65m",28,"2015-11-15"
"Leicester City","£89.64m",25,"2015-11-15"
"Wolverhampton Wanderers","£28.58m",28,"2015-11-15"
"Aston Villa","£108.68m",29,"2015-11-15"
"West Ham United","£149.18m",28,"2015-11-15"
"Newcastle United","£148.73m",29,"2015-11-15"
"Southampton FC","£174.38m",26,"2015-11-15"
"Brighton & Hove Albion","£26.37m",29,"2015-11-15"
"Fulham FC","£31.23m",30,"2015-11-15"
"Crystal Palace","£108.90m",29,"2015-11-15"
"Leeds United","£24.03m",23,"2015-11-15"
"Sheffield United","£10.26m",32,"2015-11-15"
"Burnley FC","£39.74m",29,"2015-11-15"
"West Bromwich Albion","£87.75m",25,"2015-11-15"
