"","Team","Value","Squad size","Date"
"1","Salford City","€1.70m",25,"2018-07-15"
"2","Southend United","€5.78m",27,"2018-07-15"
"3","Bolton Wanderers","€12.40m",19,"2018-07-15"
"4","Oldham Athletic","€5.33m",22,"2018-07-15"
"5","Tranmere Rovers","€1.33m",24,"2018-07-15"
"6","Morecambe FC","€2.23m",24,"2018-07-15"
"7","Grimsby Town","€2.43m",22,"2018-07-15"
"8","Colchester United","€1.78m",23,"2018-07-15"
"9","Leyton Orient","€2.25m",23,"2018-07-15"
"10","Mansfield Town","€4.43m",23,"2018-07-15"
"11","Bradford City","€4.15m",27,"2018-07-15"
"12","Scunthorpe United","€4.20m",21,"2018-07-15"
"13","Barrow AFC","€1.15m",20,"2018-07-15"
"14","Port Vale FC","€2.38m",26,"2018-07-15"
"15","Cheltenham Town","€1.90m",19,"2018-07-15"
"16","Exeter City","€3.08m",26,"2018-07-15"
"17","Carlisle United","€2.10m",20,"2018-07-15"
"18","Crawley Town","€1.98m",17,"2018-07-15"
"19","Newport County","€1.78m",19,"2018-07-15"
"20","Cambridge United","€2.30m",27,"2018-07-15"
"21","Walsall FC","€1.90m",21,"2018-07-15"
"22","Forest Green Rovers","€3.25m",23,"2018-07-15"
"23","Stevenage FC","€1.93m",24,"2018-07-15"
"24","Harrogate Town","€800Th.",26,"2018-07-15"
