"","Team","Value","Squad size","Date"
"1","Liverpool FC","€274.00m",24,"2011-01-15"
"2","Manchester City","€374.30m",26,"2011-01-15"
"3","Chelsea FC","€362.00m",23,"2011-01-15"
"4","Manchester United","€371.20m",29,"2011-01-15"
"5","Tottenham Hotspur","€285.25m",29,"2011-01-15"
"6","Arsenal FC","€303.00m",24,"2011-01-15"
"7","Everton FC","€165.90m",22,"2011-01-15"
"8","Leicester City","€44.88m",33,"2011-01-15"
"9","Wolverhampton Wanderers","€67.00m",25,"2011-01-15"
"10","Aston Villa","€148.15m",27,"2011-01-15"
"11","West Ham United","€119.65m",30,"2011-01-15"
"12","Newcastle United","€79.25m",27,"2011-01-15"
"13","Southampton FC","€13.50m",30,"2011-01-15"
"14","Brighton & Hove Albion","€7.13m",29,"2011-01-15"
"15","Fulham FC","€103.00m",28,"2011-01-15"
"16","Crystal Palace","€17.05m",28,"2011-01-15"
"17","Leeds United","€27.15m",34,"2011-01-15"
"18","Sheffield United","€23.70m",31,"2011-01-15"
"19","Burnley FC","€34.30m",28,"2011-01-15"
"20","West Bromwich Albion","€68.25m",25,"2011-01-15"
