"Team","Value","Squad size","Date"
"AFC Bournemouth","£8.55m",30,"2013-08-15"
"Norwich City","£73.40m",25,"2013-08-15"
"Watford FC","£24.48m",24,"2013-08-15"
"Brentford FC","£5.94m",25,"2013-08-15"
"Cardiff City","£54.54m",29,"2013-08-15"
"Bristol City","£8.64m",23,"2013-08-15"
"Swansea City","£105.98m",24,"2013-08-15"
"Reading FC","£35.82m",25,"2013-08-15"
"Stoke City","£85.32m",25,"2013-08-15"
"Blackburn Rovers","£40.68m",34,"2013-08-15"
"Nottingham Forest","£29.43m",29,"2013-08-15"
"Middlesbrough FC","£20.88m",25,"2013-08-15"
"Derby County","£17.10m",28,"2013-08-15"
"Huddersfield Town","£12.69m",23,"2013-08-15"
"Birmingham City","£13.10m",25,"2013-08-15"
"Millwall FC","£15.03m",28,"2013-08-15"
"Sheffield Wednesday","£10.40m",26,"2013-08-15"
"Preston North End","£5.00m",25,"2013-08-15"
"Queens Park Rangers","£58.32m",24,"2013-08-15"
"Barnsley FC","£7.81m",24,"2013-08-15"
"Luton Town","£1.82m",27,"2013-08-15"
"Coventry City","£6.08m",25,"2013-08-15"
"Rotherham United","£5.81m",26,"2013-08-15"
"Wycombe Wanderers","£2.63m",25,"2013-08-15"
