"Team","Value","Squad size","Date"
"Salford City","£720Th.",20,"2017-04-01"
"Southend United","£4.84m",25,"2017-04-01"
"Bolton Wanderers","£13.28m",26,"2017-04-01"
"Oldham Athletic","£4.03m",26,"2017-04-01"
"Tranmere Rovers","£1.67m",30,"2017-04-01"
"Morecambe FC","£1.85m",19,"2017-04-01"
"Grimsby Town","£2.59m",30,"2017-04-01"
"Colchester United","£3.80m",28,"2017-04-01"
"Leyton Orient","£4.12m",26,"2017-04-01"
"Mansfield Town","£3.24m",28,"2017-04-01"
"Bradford City","£4.32m",27,"2017-04-01"
"Scunthorpe United","£5.11m",25,"2017-04-01"
"Barrow AFC","£653Th.",27,"2017-04-01"
"Port Vale FC","£5.31m",35,"2017-04-01"
"Cheltenham Town","£1.69m",24,"2017-04-01"
"Exeter City","£3.67m",32,"2017-04-01"
"Carlisle United","£3.06m",27,"2017-04-01"
"Crawley Town","£2.79m",23,"2017-04-01"
"Newport County","£2.36m",32,"2017-04-01"
"Cambridge United","£2.79m",27,"2017-04-01"
"Walsall FC","£3.26m",25,"2017-04-01"
"Forest Green Rovers","£1.89m",25,"2017-04-01"
"Stevenage FC","£2.34m",27,"2017-04-01"
"Harrogate Town","£1.26m",29,"2017-04-01"
