"Team","Value","Squad size","Date"
"Hull City","£20.12m",27,"2012-08-01"
"Ipswich Town","£11.52m",21,"2012-08-01"
"Blackpool FC","£20.00m",31,"2012-08-01"
"Sunderland AFC","£84.83m",21,"2012-08-01"
"Shrewsbury Town","£4.05m",22,"2012-08-01"
"Charlton Athletic","£7.36m",27,"2012-08-01"
"Fleetwood Town","£2.63m",28,"2012-08-01"
"Milton Keynes Dons","£5.02m",19,"2012-08-01"
"Oxford United","£4.01m",24,"2012-08-01"
"Wigan Athletic","£57.60m",23,"2012-08-01"
"Swindon Town","£4.14m",24,"2012-08-01"
"Doncaster Rovers","£4.93m",17,"2012-08-01"
"Portsmouth FC","£3.69m",14,"2012-08-01"
"Burton Albion","£2.19m",20,"2012-08-01"
"Gillingham FC","£2.07m",26,"2012-08-01"
"Bristol Rovers","£4.05m",26,"2012-08-01"
"Plymouth Argyle","£2.68m",24,"2012-08-01"
"Northampton Town","£3.02m",21,"2012-08-01"
"Lincoln City","£518Th.",21,"2012-08-01"
"Peterborough United","£8.15m",24,"2012-08-01"
"Rochdale AFC","£1.40m",21,"2012-08-01"
"Crewe Alexandra","£563Th.",20,"2012-08-01"
"AFC Wimbledon","£1.01m",19,"2012-08-01"
"Accrington Stanley","£765Th.",18,"2012-08-01"
