"","Team","Value","Squad size","Date"
"1","Salford City","€675Th.",11,"2015-05-15"
"2","Southend United","€3.53m",27,"2015-05-15"
"3","Bolton Wanderers","€26.30m",31,"2015-05-15"
"4","Oldham Athletic","€5.78m",27,"2015-05-15"
"5","Tranmere Rovers","€4.03m",26,"2015-05-15"
"6","Morecambe FC","€2.23m",23,"2015-05-15"
"7","Grimsby Town","€1.25m",27,"2015-05-15"
"8","Colchester United","€4.48m",30,"2015-05-15"
"9","Leyton Orient","€7.75m",30,"2015-05-15"
"10","Mansfield Town","€1.95m",28,"2015-05-15"
"11","Bradford City","€6.60m",24,"2015-05-15"
"12","Scunthorpe United","€4.70m",26,"2015-05-15"
"13","Barrow AFC","€1.33m",29,"2015-05-15"
"14","Port Vale FC","€3.95m",28,"2015-05-15"
"15","Cheltenham Town","€2.48m",25,"2015-05-15"
"16","Exeter City","€3.85m",28,"2015-05-15"
"17","Carlisle United","€3.70m",25,"2015-05-15"
"18","Crawley Town","€5.08m",27,"2015-05-15"
"19","Newport County","€1.15m",22,"2015-05-15"
"20","Cambridge United","€2.25m",25,"2015-05-15"
"21","Walsall FC","€3.13m",24,"2015-05-15"
"22","Forest Green Rovers","€1.98m",23,"2015-05-15"
"23","Stevenage FC","€2.50m",30,"2015-05-15"
"24","Harrogate Town","€2.35m",38,"2015-05-15"
