"","Team","Value","Squad size","Date"
"1","Hull City","€80.85m",27,"2017-07-01"
"2","Ipswich Town","€17.75m",27,"2017-07-01"
"3","Blackpool FC","€3.93m",28,"2017-07-01"
"4","Sunderland AFC","€105.50m",28,"2017-07-01"
"5","Shrewsbury Town","€3.43m",23,"2017-07-01"
"6","Charlton Athletic","€10.55m",25,"2017-07-01"
"7","Fleetwood Town","€4.83m",30,"2017-07-01"
"8","Milton Keynes Dons","€5.48m",25,"2017-07-01"
"9","Oxford United","€4.60m",25,"2017-07-01"
"10","Wigan Athletic","€16.48m",32,"2017-07-01"
"11","Swindon Town","€3.65m",22,"2017-07-01"
"12","Doncaster Rovers","€3.00m",24,"2017-07-01"
"13","Portsmouth FC","€3.93m",29,"2017-07-01"
"14","Burton Albion","€6.60m",23,"2017-07-01"
"15","Gillingham FC","€4.93m",25,"2017-07-01"
"16","Bristol Rovers","€2.70m",27,"2017-07-01"
"17","Plymouth Argyle","€3.68m",23,"2017-07-01"
"18","Northampton Town","€4.33m",20,"2017-07-01"
"19","Lincoln City","€800Th.",24,"2017-07-01"
"20","Peterborough United","€5.03m",25,"2017-07-01"
"21","Rochdale AFC","€4.00m",25,"2017-07-01"
"22","Crewe Alexandra","€2.28m",22,"2017-07-01"
"23","AFC Wimbledon","€3.98m",27,"2017-07-01"
"24","Accrington Stanley","€2.13m",20,"2017-07-01"
